_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
1,01,Bas-Saint-Laurent,Total régional,Total régional,,52,33,1,0,119,64,8.21686956521739,4.13513043478261,8:13,4:08,18:00:00,2026-07-28T18:45
2,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,7,1,0,19,13,9.65,3.11,9:39,3:06,18:00:00,2026-07-28T18:45
3,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,5,0,0,24,10,5.74,5.63,5:44,5:37,18:00:00,2026-07-28T18:45
4,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,0,0,0,8,6,3.52,3.46,3:31,3:27,18:00:00,2026-07-28T18:45
5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,1,0,0,8,5,5.35,3.77,5:21,3:46,18:00:00,2026-07-28T18:45
6,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,5,0,0,16,6,9.51,4.78,9:30,4:46,18:00:00,2026-07-28T18:45
7,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,2,0,0,6,2,7.87,2.99,7:52,2:59,18:00:00,2026-07-28T18:45
8,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,12,0,0,32,17,10.53,6.02,10:31,6:01,18:00:00,2026-07-28T18:45
9,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,1,0,0,6,5,5.67,2.44,5:40,2:26,18:00:00,2026-07-28T18:45
10,02,Saguenay-Lac-Saint-Jean,Total régional,Total régional,,104,82,2,0,191,105,11.636948051948,4.12828009828009,11:38,4:07,18:00:00,2026-07-28T18:45
11,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE CHICOUTIMI,51218394,41,36,0,0,60,26,12.85,4.09,12:51,4:05,18:00:00,2026-07-28T18:45
12,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,10,7,2,0,15,7,10.4,3.34,10:24,3:20,18:00:00,2026-07-28T18:45
13,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL D'ALMA,51219400,17,9,0,0,38,27,8.58,4.37,8:34,4:22,18:00:00,2026-07-28T18:45
14,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE LA BAIE,51221364,7,6,0,0,16,6,13.98,4.71,13:58,4:42,18:00:00,2026-07-28T18:45
15,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL ET CENTRE DE RÉADAPTATION DE JONQUIÈRE,51224541,16,17,0,0,37,27,10.3,4.42,10:18,4:25,18:00:00,2026-07-28T18:45
16,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL ET CENTRE D'HÉBERGEMENT DE ROBERVAL,51228203,13,7,0,0,25,12,12.01,3.92,12:00,3:55,18:00:00,2026-07-28T18:45
17,03,Capitale-Nationale,Total régional,Total régional,,218,194,29,2,390,140,13.3668446601941,3.70030872483221,13:22,3:42,18:00:00,2026-07-28T18:45
18,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DU SAINT-SACREMENT,51217529,22,19,3,0,37,14,9.87,4.24,9:52,4:14,18:00:00,2026-07-28T18:45
19,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,15,12,2,0,18,5,11.75,4.01,11:45,4:00,18:00:00,2026-07-28T18:45
20,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL,51217594,43,35,3,1,64,11,11.54,5.24,11:32,5:14,18:00:00,2026-07-28T18:45
21,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,34,37,6,0,55,12,15.46,4.66,15:27,4:39,18:00:00,2026-07-28T18:45
