_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
1,01,Bas-Saint-Laurent,Total régional,Total régional,,52,34,3,0,102,52,10.7373,3.85581314878892,10:44,3:51,12:00:00,2026-05-02T12:45
2,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,11,0,0,22,10,15.2,4.29,15:12,4:17,12:00:00,2026-05-02T12:45
3,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,9,0,0,20,11,7,4.63,7:00,4:37,12:00:00,2026-05-02T12:45
4,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,0,0,0,1,1,7.17,2.32,7:10,2:19,12:00:00,2026-05-02T12:45
5,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,1,0,0,9,6,6.35,3.82,6:21,3:49,12:00:00,2026-05-02T12:45
6,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,4,1,0,15,10,11.22,3.22,11:13,3:13,12:00:00,2026-05-02T12:45
7,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,4,2,0,10,2,9.65,3.02,9:39,3:01,12:00:00,2026-05-02T12:45
8,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,3,0,0,18,8,10.92,5.38,10:55,5:22,12:00:00,2026-05-02T12:45
9,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,2,0,0,7,4,12.89,1.69,12:53,1:41,12:00:00,2026-05-02T12:45
10,02,Saguenay-Lac-Saint-Jean,Total régional,Total régional,,104,74,10,2,137,41,13.250578034682,5.41185082872928,13:15,5:24,12:00:00,2026-05-02T12:45
