_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
1,01,Bas-Saint-Laurent,Total régional,Total régional,,52,49,12,1,146,70,9.78060606060606,3.98349845201238,9:46,3:59,14:00:00,2026-01-05T14:45
2,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,7,0,0,22,11,7.95,4.31,7:57,4:18,14:00:00,2026-01-05T14:45
3,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,7,2,1,20,8,9.49,3.14,9:29,3:08,14:00:00,2026-01-05T14:45
4,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,1,0,0,7,5,5.55,3.16,5:33,3:09,14:00:00,2026-01-05T14:45
5,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,4,0,0,12,7,5.55,3.18,5:33,3:10,14:00:00,2026-01-05T14:45
6,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,2,1,0,16,8,6.85,4.71,6:51,4:42,14:00:00,2026-01-05T14:45
7,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,9,4,0,21,10,12.33,5.99,12:19,5:59,14:00:00,2026-01-05T14:45
8,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,18,5,0,38,13,12.78,5,12:46,5:00,14:00:00,2026-01-05T14:45
9,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,1,0,0,10,8,9.83,1.48,9:49,1:28,14:00:00,2026-01-05T14:45
10,02,Saguenay-Lac-Saint-Jean,Total régional,Total régional,,104,89,13,2,210,91,11.2223841059602,4.35468421052631,11:13,4:21,14:00:00,2026-01-05T14:45
11,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE CHICOUTIMI,51218394,41,33,8,1,61,13,12.04,5.08,12:02,5:04,14:00:00,2026-01-05T14:45
12,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,10,11,2,1,28,15,8.87,3.32,8:52,3:19,14:00:00,2026-01-05T14:45
